what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366647249525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366647261355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366647420515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366647421342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366647604365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366647615207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366647740321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366647742734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651282108
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366651287947
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651288260
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651288295
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651317180
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651339961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651352105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651352389
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366651532109
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651535122
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651535159
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651565033
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651567604
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651569873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651677396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651679160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651679691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651680900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651691675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366651882467
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651884925
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651889010
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651892281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366651892343
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366651902735
