what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366139039630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139064970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139067168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366139079967
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366139084951
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366139084982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366139089015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366139092922
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366139093859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366139098168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139101461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139136774
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139144822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139169265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139170917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139228683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139229900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139237174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366139274391
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1366139274563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366139275430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366139276494
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366139284495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139314148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139314236
error,log,,,"Unhandled event loop exception",1366139314293
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366139318909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139321456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139321601
error,log,,,"Unhandled event loop exception",1366139321654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366139323555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139550599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139985394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366139985970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140020333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140021173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140335696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366140338355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140347972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140377027
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366140378040
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366140385163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366140386566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140388464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140397693
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366140398490
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1366140399588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140400667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140624594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140636333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140638798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140639719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140834475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140842274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140857380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140857452
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366140863449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140884270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1366140884308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140905310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366140906561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140908019
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366140921937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140923448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366140924158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366141596736
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366141602352
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1366141602869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366141607190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366141630385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366141630435
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366141635734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366141641924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366141643670
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366141657036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366141661276
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366141662942
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366141685890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366141702484
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366141703356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366141708222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366141709266
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1366141711627
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1366141712802
