what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1366776233049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366776235341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1366776236893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776238740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776239323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776241132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776246341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366776246558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776248215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776284990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776287196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776287788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776288227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776288914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776289882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776293593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366776302981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776304676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776311657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776311972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776312377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776312754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776313073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776313403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1366776313793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366776314530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776315444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776318064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776319975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776328578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1366776341761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1366776344731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1366776347187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366776353410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776355577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776358706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776360524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776369158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776369877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776535151
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366776543409
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776554450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776585113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776587015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776587965
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1366776588295
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1366776589973
stopped,bundle,org.eclipse.mylyn.ide.ant,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ant",1366776590387
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1366776590403
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1366776590403
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1366776590404
stopped,bundle,org.eclipse.mylyn.help.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.help.ui",1366776590448
stopped,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1366776590448
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1366813548552
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1366813548553
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1366813548573
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1366813548581
