what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1366752458314
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1366752458315
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1366752458315
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1366752458316
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1366752458316
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1366752458317
os,sysinfo,,,"macosx",1366752458319
arch,sysinfo,,,"x86_64",1366752458319
ws,sysinfo,,,"cocoa",1366752458319
locale,sysinfo,,,"en_US",1366752458319
processors,sysinfo,,,"8",1366752458319
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366752458319
java.runtime.version,sysinfo,,,"1.6.0_43-b01-447-11M4203",1366752458319
java.specification.name,sysinfo,,,"Java Platform API Specification",1366752458319
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366752458319
java.specification.version,sysinfo,,,"1.6",1366752458319
java.vendor,sysinfo,,,"Apple Inc.",1366752458319
java.version,sysinfo,,,"1.6.0_43",1366752458319
java.vm.info,sysinfo,,,"mixed mode",1366752458319
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1366752458319
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366752458319
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366752458319
java.vm.specification.version,sysinfo,,,"1.0",1366752458319
java.vm.vendor,sysinfo,,,"Apple Inc.",1366752458319
java.vm.version,sysinfo,,,"20.14-b01-447",1366752458319
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366752459324
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752463264
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752463317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366752470666
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1366752473581
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752473870
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752473921
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752479716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1366752484844
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752486164
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752486207
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752487467
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752487504
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752488193
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1366752488261
